episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
623, -3800.1084702014923, 2, 22.57467492700016, 369, 281776,                                             281776, 0.0, 343488.5625
624, -4504.149776339531, 2, 26.1621061429978, 436, 282212,                                             282212, 0.0, 4021.631591796875
625, -3706.444359779358, 3, 14.556188198999735, 250, 282462,                                             282462, 0.0, 4234.85791015625
626, -3677.9351513385773, 3, 18.76481748600054, 311, 282773,                                             282773, 0.0, 4580.66845703125
627, 2392.6045090556145, 1, 4.5114151449997735, 72, 282845,                                             282845, 0.0, 4934.58251953125
628, -5380.732878386974, 3, 19.96788431599998, 332, 283177,                                             283177, 0.0, 4647.97021484375
629, -887.7178962230682, 1, 45.03049996900154, 743, 283920,                                             283920, 0.0, 4396.89697265625
630, -3978.9326157569885, 2, 8.924578506997932, 148, 284068,                                             284068, 0.0, 4959.70166015625
631, 101.83937034010887, 1, 36.912650761001714, 622, 284690,                                             284690, 0.0, 4355.982421875
632, -3639.5940651893616, 2, 8.537338657999499, 140, 284830,                                             284830, 0.0, 5096.88671875
633, -4917.125545978546, 4, 49.66597376899881, 830, 285660,                                             285660, 0.0, 4302.1171875
634, 2089.3205295205116, 1, 7.695463465999637, 121, 285781,                                             285781, 0.0, 4591.9755859375
635, -464.46902418136597, 1, 33.22725745900243, 551, 286332,                                             286332, 0.0, 4592.05908203125
636, -5169.898421704769, 3, 16.721537836001517, 276, 286608,                                             286608, 0.0, 4746.93701171875
637, -4036.1832624077797, 3, 26.385739486999228, 433, 287041,                                             287041, 0.0, 4886.93701171875
638, 1861.007878124714, 1, 9.522758928000258, 156, 287197,                                             287197, 0.0, 4267.35009765625
639, -2629.3335139751434, 3, 4.314709943002526, 66, 287263,                                             287263, 0.0, 4029.821044921875
640, 2139.467292547226, 1, 6.328304263999598, 103, 287366,                                             287366, 0.0, 4560.76220703125
641, 1416.2044530808926, 1, 14.99031117100094, 249, 287615,                                             287615, 0.0, 3971.9716796875
642, -3499.649014234543, 2, 9.742041995999898, 158, 287773,                                             287773, 0.0, 4201.12451171875
643, 971.7678520977497, 1, 19.35028858499936, 320, 288093,                                             288093, 0.0, 4050.999267578125
644, -2391.832800388336, 2, 2.1216951469978085, 34, 288127,                                             288127, 0.0, 4844.00146484375
645, -4902.850594997406, 2, 18.56469448599819, 314, 288441,                                             288441, 0.0, 4387.2001953125
646, 1348.6120818853378, 1, 19.556707947001996, 322, 288763,                                             288763, 0.0, 4377.78857421875
647, -5158.1664116978645, 3, 31.997830059997796, 529, 289292,                                             289292, 0.0, 3775.929443359375
648, -4151.645566821098, 4, 50.63809781599775, 841, 290133,                                             290133, 0.0, 4134.85791015625
649, 1623.735957711935, 1, 13.132433149003191, 218, 290351,                                             290351, 0.0, 4103.3720703125
650, 1376.6850920021534, 1, 18.17843785799778, 308, 290659,                                             290659, 0.0, 3793.417236328125
651, -5407.473799526691, 3, 39.88996432800195, 666, 291325,                                             291325, 0.0, 4103.36328125
652, 2066.016308605671, 1, 5.975505046000762, 103, 291428,                                             291428, 0.0, 4833.59228515625
653, -4731.135323822498, 2, 34.76551991699671, 572, 292000,                                             292000, 0.0, 4616.17138671875
654, -4537.00643825531, 2, 25.386285608001344, 430, 292430,                                             292430, 0.0, 4386.25634765625
655, -4692.10048854351, 4, 49.83054632499989, 829, 293259,                                             293259, 0.0, 4292.18798828125
656, -3518.9087669849396, 3, 18.558766132999153, 304, 293563,                                             293563, 0.0, 4437.9130859375
657, 2098.2227236628532, 1, 8.540773129003355, 144, 293707,                                             293707, 0.0, 4616.865234375
658, 1620.6290035247803, 1, 13.135490660999494, 212, 293919,                                             293919, 0.0, 4885.07861328125
659, -3771.698156952858, 3, 13.152086424001027, 216, 294135,                                             294135, 0.0, 3810.47314453125
660, -3841.045878469944, 4, 49.81768009899679, 835, 294970,                                             294970, 0.0, 4593.9638671875
661, -2591.860833644867, 2, 6.8337211629987, 123, 295093,                                             295093, 0.0, 4251.318359375
662, -5569.322959780693, 3, 39.00828501599972, 655, 295748,                                             295748, 0.0, 4167.36279296875
663, -4545.841380238533, 4, 49.27297995799745, 820, 296568,                                             296568, 0.0, 4501.18994140625
664, 2190.12041336298, 1, 6.099698732999968, 97, 296665,                                             296665, 0.0, 4879.52685546875
665, 377.3046864271164, 1, 23.181308246999834, 382, 297047,                                             297047, 0.0, 4567.82568359375
666, -4293.922598004341, 2, 23.96834715699879, 394, 297441,                                             297441, 0.0, 3982.682861328125
667, -3914.509542107582, 2, 17.7462038809972, 295, 297736,                                             297736, 0.0, 4927.83154296875
668, -3860.171837925911, 3, 21.7753051519976, 366, 298102,                                             298102, 0.0, 3877.0078125
669, -6438.163230538368, 3, 38.01452154400249, 629, 298731,                                             298731, 0.0, 5001.90185546875
670, 1551.9848536849022, 1, 13.735901336000097, 222, 298953,                                             298953, 0.0, 4945.0322265625
671, -3819.089069247246, 3, 7.633955645000242, 124, 299077,                                             299077, 0.0, 4596.50927734375
672, -3469.976185441017, 3, 18.546626335999463, 299, 299376,                                             299376, 0.0, 4224.16845703125
673, 243.10982820391655, 1, 31.409522664998804, 521, 299897,                                             299897, 0.0, 4444.7744140625
674, -5169.397940039635, 2, 31.775718811000843, 525, 300422,                                             300422, 0.0, 3857.6708984375
675, 1186.5115041732788, 1, 24.772598873998504, 405, 300827,                                             300827, 0.0, 4394.99658203125
676, -4049.689264535904, 2, 13.530571688999771, 217, 301044,                                             301044, 0.0, 4065.63525390625
677, 118.44271996617317, 1, 25.78591043599954, 426, 301470,                                             301470, 0.0, 4179.025390625
678, -5161.772820234299, 2, 34.18821405400013, 567, 302037,                                             302037, 0.0, 4618.82470703125
679, -3357.4305337667465, 2, 12.547705872999359, 207, 302244,                                             302244, 0.0, 4308.23876953125
680, -4071.7048211693764, 4, 49.64291703799972, 830, 303074,                                             303074, 0.0, 5187.2861328125
681, -4171.850625276566, 2, 24.606454566001048, 418, 303492,                                             303492, 0.0, 5188.47314453125
